signal_date,entry_date,code,industry_l1,signal_price_mode,trade_price_mode,return_mode,pivot_price_hfq,signal_close_hfq,signal_close_raw,signal_hfq_factor,entry_price,entry_price_raw,entry_price_hfq,valid_entry,invalid_reason,entry_hfq_factor,entry_gap_from_signal_close,entry_gap_from_signal_close_raw,entry_over_pivot_hfq,exit_signal_date,exit_date,exit_price,exit_price_raw,exit_price_hfq,exit_hfq_factor,hold_days,raw_price_return,trend_return,trade_return_adj,exit_reason,max_return_during_hold,min_return_during_hold,max_drawdown_during_hold,has_ex_dividend_during_holding,rs_60_rank_pct,amount_ratio_20,week_close_to_high_30,week_close_to_high_52,base2_depth,breakout_close_over_pivot,ret_80,pctChg
20250528,20250529.0,000729.SZ,食品饮料,hfq,raw,raw_price_with_hfq_factor,14.177839831401473,14.369841938883033,14.22,1.0105374077976816,14.21,14.21,14.359736564805058,True,,1.0105374077976816,-0.0007032348804499,-0.00070323488045,0.0128296507483964,20250613.0,20250616.0,12.28,12.28,12.40939936775553,1.0105374077976816,11.0,-0.1358198451794512,-0.1358198451794512,-0.1358198451794512,hard_stop,0.0105559465165374,-0.1315974665728362,-0.1406685236768803,False,0.926605504587156,1.4718766736806763,0.9840116279069768,0.9840116279069768,0.1397238017871647,0.0135424091233071,0.2440944881889764,0.027457
20251106,20251107.0,000902.SZ,基础化工,hfq,raw,raw_price_with_hfq_factor,15.72681928463331,16.417877921641164,15.68,1.0470585409209927,15.59,15.59,16.323642652958277,True,,1.0470585409209927,-0.0057397959183671,-0.0057397959183673,0.0379494007989349,20251128.0,20251201.0,15.51,15.51,16.239877969684596,1.0470585409209927,16.0,-0.005131494547787,-0.005131494547787,-0.005131494547787,break_ma20_confirmed,0.0628608082103912,-0.023733162283515,-0.0814725407362703,False,0.6017415215398717,3.079334342380169,0.9447268106734434,0.9447268106734434,0.137017411052233,0.043941411451398,0.1272465851905102,0.0608929999999999
20251229,20251230.0,601021.SH,交通运输,hfq,raw,raw_price_with_hfq_factor,59.92454083561953,60.56721883800812,58.43,1.0365774232073954,57.99,57.99,60.11112477179687,True,,1.0365774232073954,-0.007530378230361,-0.007530378230361,0.0031136481577582,20260126.0,20260127.0,58.16,58.16,60.28734293374212,1.0365774232073954,18.0,0.0029315399206759,0.0029315399206759,0.0029315399206759,break_ma20_confirmed,0.0260389722365923,-0.0294878427315055,-0.0541176470588236,False,0.7375171781951443,1.4589945109911655,0.9333664021164022,0.9333664021164022,0.1115170159584695,0.0107247880989447,0.104158271853388,0.035075
20251103,20251104.0,600938.SH,石油石化,hfq,raw,raw_price_with_hfq_factor,30.58705059759488,31.10139456113226,28.42,1.0943488585901568,28.41,28.41,31.090451072546355,True,,1.0943488585901568,-0.0003518648838847,-0.0003518648838846,0.0164579606440071,20251125.0,20251126.0,28.03,28.03,30.6745985062821,1.0943488585901568,16.0,-0.0133755719816965,-0.0133755719816965,-0.0133755719816965,break_ma20_confirmed,0.0415346708905315,-0.0218233016543469,-0.0537343697194998,False,0.6676591846083372,1.755596406772387,0.9699463327370303,0.9545852792017726,0.1080960298502802,0.0168157423971377,0.1346990171858022,0.048322
20260213,20260224.0,603155.SH,基础化工,hfq,raw,raw_price_with_hfq_factor,28.106671346274688,28.493733557611097,19.14,1.4887008128323458,19.15,19.15,28.50862056573942,True,,1.4887008128323458,0.0005224660397074,0.0005224660397074,0.0143008474576271,20260311.0,20260312.0,18.31,18.31,27.25811188296025,1.4887008128323458,12.0,-0.043864229765013,-0.043864229765013,-0.043864229765013,trailing_stop,0.1227154046997389,-0.0344647519582246,-0.14,False,0.6152084287677508,3.7261732481646175,0.8272994129158513,0.8272994129158513,0.1428571428571428,0.0137711864406779,0.2284980744544287,0.0224359999999999
20260529,20260601.0,000883.SZ,公用事业,hfq,raw,raw_price_with_hfq_factor,5.472656270567689,5.545486296982088,5.33,1.0404289487771272,5.34,5.34,5.555890586469859,True,,1.0404289487771272,0.0018761726078797,0.0018761726078799,0.015209125475285,20260601.0,20260601.0,5.42,5.42,5.639124902372029,1.0404289487771272,1.0,0.0149812734082397,0.0149812734082397,0.0149812734082397,data_end_exit,0.0149812734082397,0.0149812734082397,0.0,False,0.8342896488409456,1.7256294803079308,0.9106145251396648,0.9106145251396648,0.1434782608695652,0.0133079847908745,0.1413276231263383,0.030948
20251223,20251224.0,600578.SH,公用事业,hfq,raw,raw_price_with_hfq_factor,5.277603278251597,5.425672308102342,5.13,1.05763592750533,5.17,5.17,5.467977745202556,True,,1.05763592750533,0.0077972709551656,0.0077972709551656,0.0360721442885771,20260128.0,20260129.0,5.39,5.39,5.700657649253729,1.05763592750533,24.0,0.0425531914893617,0.0425531914893617,0.0425531914893617,break_ma20_confirmed,0.0928433268858801,-0.0135396518375242,-0.056637168141593,False,0.9067155626862252,4.184102081977732,0.8992248062015502,0.8992248062015502,0.1366742596810937,0.0280561122244487,0.1632653061224489,0.082278
20251023,20251024.0,600938.SH,石油石化,hfq,raw,raw_price_with_hfq_factor,29.75534546506637,30.08365012264341,27.49,1.0943488585901568,27.47,27.47,30.06176314547161,True,,1.0943488585901568,-0.0007275372862858,-0.0007275372862859,0.0102979036410444,20251125.0,20251126.0,28.03,28.03,30.6745985062821,1.0943488585901568,23.0,0.0203858755005461,0.0203858755005461,0.0203858755005461,break_ma20_confirmed,0.07717510010921,-0.0167455405897342,-0.0537343697194998,False,0.6120393682764935,1.6711087289138264,0.9638801604660636,0.901063714303702,0.0979040855073913,0.0110334681868331,0.1000784077547733,0.013269
20250107,20250108.0,002705.SZ,家用电器,hfq,raw,raw_price_with_hfq_factor,15.912070844686648,15.953160762942778,15.53,1.0272479564032695,15.5,15.5,15.92234332425068,True,,1.0272479564032695,-0.0019317450096586,-0.0019317450096586,0.0006455777921239,20250206.0,20250207.0,15.13,15.13,15.54226158038147,1.0272479564032695,16.0,-0.0238709677419354,-0.0238709677419355,-0.0238709677419355,break_ma20_confirmed,0.02,-0.0606451612903226,-0.0790638836179632,False,0.6332187857961054,2.338427933046129,0.848327566320646,0.7874318623601927,0.114388489208633,0.0025823111684957,0.2161315583398591,0.0401879999999999
20260114,20260115.0,000778.SZ,钢铁,hfq,raw,raw_price_with_hfq_factor,4.449639448568398,4.459868504772004,4.36,1.022905620360551,4.32,4.32,4.418952279957582,True,,1.022905620360551,-0.0091743119266053,-0.0091743119266055,-0.0068965517241377,20260310.0,20260311.0,5.0,5.0,5.114528101802756,1.022905620360551,33.0,0.1574074074074074,0.1574074074074074,0.1574074074074074,break_ma20_confirmed,0.2222222222222221,0.0046296296296295,-0.0637065637065635,False,0.6438733363928407,2.636762695911389,0.9465478841870824,0.9465478841870824,0.10126582278481,0.0022988505747127,0.1324675324675324,0.028302
